     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    731646,       252,         0,2730681.4,bposd_owd_176_X,78bb4ce81a0a3b9d9c3502b88063fc7daa65c2b3aeedaff60b6cb37e7da3866b,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.002,""pauli"":""X"",""rounds"":16,""window"":3}",
    834767,       219,         0,3096990.1,bposd_owd_176_Z,cbc190901b2df7eca716eadf7f2b283174e70bb1813818be986d9e1b3face4bf,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":16,""window"":3}",
     10943,       253,         0, 91196.8,bposd_owd_176_X,02241a8b67a2d0326e51c0014efceafac61c60124836b25724a31a13e33266a4,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.003,""pauli"":""X"",""rounds"":16,""window"":3}",
     16858,       253,         0,134875.4,bposd_owd_176_Z,d125d8c882d5a1a4bacd44eb59acf811fc17ac46476cd2b976d8548c88328eb5,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.003,""pauli"":""Z"",""rounds"":16,""window"":3}",
       879,       267,         0, 15724.5,bposd_owd_176_X,ff5eae7e5588101761377147f50e865547cbb05013cbfbdab851687ddc8bd325,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.004,""pauli"":""X"",""rounds"":16,""window"":3}",
       923,       259,         0, 15238.4,bposd_owd_176_Z,6fe71c56bc0f26e29005a370aa95cc4e190332593863baa3c89a26339ce6283f,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.004,""pauli"":""Z"",""rounds"":16,""window"":3}",
       298,       263,         0, 11233.0,bposd_owd_176_X,9daf2ca8993db3dd1e54844245266f2e6b512ae4b41710407cee69eee63c13cc,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.005,""pauli"":""X"",""rounds"":16,""window"":3}",
       302,       265,         0, 10858.5,bposd_owd_176_Z,7f7b961e114d07af4fe6aab4ac0ba7fb31873f3b34abaecc7b4823c94cf1d514,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.005,""pauli"":""Z"",""rounds"":16,""window"":3}",
       252,       252,         0, 16746.9,bposd_owd_176_X,5b4ea72f34741faf2d18dda7578492da7bb682aa839b91faa1690b159d9513ad,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.006,""pauli"":""X"",""rounds"":16,""window"":3}",
       254,       253,         0, 15710.2,bposd_owd_176_Z,e10c6c2a363860efda6bc85b62fafa35acd35158610645b45bcbec94191481c1,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.006,""pauli"":""Z"",""rounds"":16,""window"":3}",
       252,       252,         0, 22146.6,bposd_owd_176_X,ce7b9f91120def3d0fbb9d0240c634305bbb8cef4d5fbca84d47f00bcb69b0a6,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.007,""pauli"":""X"",""rounds"":16,""window"":3}",
       252,       252,         0, 21196.5,bposd_owd_176_Z,9399e1cdbe90653be2e7202e4565d467bb20b0b37429c774a84c7c9b2583bb1e,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_cs"",""osd_order"":4,""schedule"":""parallel""},""decodings"":15,""num_checks"":176,""window"":3},""decodings"":15,""distance"":20,""p"":0.007,""pauli"":""Z"",""rounds"":16,""window"":3}",
