     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    687076,        13,         0,1483757.6,bposd_owd_176_Z,375df933fe67271178a7f3ed3d2e267af5383731ee044e77c6ba82fa36220cf5,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":8,""num_checks"":176,""window"":3},""decodings"":8,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":9,""window"":3}",
   1448634,       252,         0,2926666.9,bposd_owd_176_Z,1140b83259b7f442ebb23bcc8949a40635f7b74e38c7da5d43dcb5ac950a4063,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":8,""num_checks"":176,""window"":3},""decodings"":8,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":9,""window"":3}",
    460177,        12,         0,1252076.9,bposd_owd_176_Z,05eed85dd7aab0e9f5ca6da1e9864bfac488de6362071e2d39867c3f9691becc,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":11,""num_checks"":176,""window"":3},""decodings"":11,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":12,""window"":3}",
    967597,       252,         0,2681850.9,bposd_owd_176_Z,6fc553f44d855782925ab6f4bd2dcd2f4a78fba295bd0f9ff0aaad22bb0b1049,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":11,""num_checks"":176,""window"":3},""decodings"":11,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":12,""window"":3}",
    314209,         1,         0,1164145.8,bposd_owd_176_Z,b1ad76612f2044dcabe58b3ceebb08b1d2bb7dfbe5c6a7b9fafcce5c998e2a1a,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":14,""num_checks"":176,""window"":3},""decodings"":14,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":15,""window"":3}",
    685732,       192,         0,2441474.7,bposd_owd_176_Z,c18a6ec94f76bb5427e6dc929087dde1cd62359d1832e6f91b59f1d3e1d76087,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":14,""num_checks"":176,""window"":3},""decodings"":14,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":15,""window"":3}",
    235500,         7,         0,1031357.1,bposd_owd_176_Z,53323cff2d6f5f20bbc66845b07bcc2da2a5106957eea5c5e51e63bbdad44dff,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":17,""num_checks"":176,""window"":3},""decodings"":17,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":18,""window"":3}",
    519152,       173,         0,2163259.6,bposd_owd_176_Z,6eca5cd48c35d973f8456751b0c62221b062b612ab361ef6d100c929bf5ab9ca,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":17,""num_checks"":176,""window"":3},""decodings"":17,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":18,""window"":3}",
    186717,         6,         0,871337.2,bposd_owd_176_Z,1708bd2601422cd7c39c2b6b9507e224ab8c13920dbffea85a147b091e476ab4,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":20,""num_checks"":176,""window"":3},""decodings"":20,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":21,""window"":3}",
    419036,       165,         0,1897823.1,bposd_owd_176_Z,467561a65ca3c6ea7307a726a16c4152902fa3b2f76a2d6e6fdec4d9d77384c8,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":20,""num_checks"":176,""window"":3},""decodings"":20,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":21,""window"":3}",
